2024-05-07 07:59:16.148	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.CoreLoader:start
2024-05-07 07:59:16.149	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	10001
2024-05-07 07:59:16.150	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:16.160	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:16.162	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	20001
2024-05-07 07:59:16.162	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"class":"asst::StartGameTaskPlugin","details":{},"subtask":"StartGameTask","taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:16.162	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:16.163	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.163	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.164	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.164	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.165	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.StorageManager:set
2024-05-07 07:59:16.177	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.178	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.178	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.179	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.211	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	20002
2024-05-07 07:59:16.211	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"class":"asst::StartGameTaskPlugin","details":{},"subtask":"StartGameTask","taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:16.212	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:16.213	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.214	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.214	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:26:12 <anonymous>]	Receive ipcMain event: main.Util:LogDebug
2024-05-07 07:59:16.215	DEBUG	[renderer /resources/app/packages/main/utils/logger.ts:42:24 func]	
2024-05-07 07:59:16.216	SILLY	[main /resources/app/packages/main/storageManager/index.ts:68:12 ys.<anonymous>]	configuration saved
2024-05-07 07:59:16.924	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	20001
2024-05-07 07:59:16.925	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:7:12 S1]	{"class":"asst::ProcessTask","details":{"action":"DoNothing","algorithm":"JustReturn","exec_times":1,"max_times":2147483647,"result":null,"task":"StartUpBegin"},"first":["StartAtHome","StartWithSanity","StartUpBegin"],"pre_task":"","subtask":"ProcessTask","taskchain":"StartUp","taskid":1,"uuid":"72a65d3ee74d83ae"}
2024-05-07 07:59:16.925	SILLY	[main /resources/app/packages/main/utils/ipc-main.ts:40:10 ipcMainSend]	Send ipcRenderer event: renderer.CoreLoader:callback
2024-05-07 07:59:16.926	SILLY	[main /resources/app/packages/main/coreLoader/callback.ts:6:12 S1]	20002
